point cloud with 30522 points in dimension 768
value range: [0.15424,2.89267]
 [0,0.982112)
 [0,0.982118)
 [0,0.982125)
 [0,0.982125)
 [0,0.982132)
 [0,0.98215)
 [0,0.982155)
 [0,0.982162)
 [0,0.982226)
 [0,0.982234)
 [0,0.982237)
 [0,0.982282)
 [0,0.982306)
 [0,0.98233)
 [0,0.982378)
 [0,0.982402)
 [0,0.982411)
 [0,0.982452)
 [0,0.982487)
 [0,0.98251)
 [0,0.98252)
 [0,0.982534)
 [0,0.982544)
 [0,0.982558)
 [0,0.982587)
 [0,0.982592)
 [0,0.982598)
 [0,0.982604)
 [0,0.982607)
 [0,0.982631)
 [0,0.982641)
 [0,0.982642)
 [0,0.982646)
 [0,0.982665)
 [0,0.982677)
 [0,0.982682)
 [0,0.982684)
 [0,0.982741)
 [0,0.982769)
 [0,0.982769)
 [0,0.982772)
 [0,0.982781)
 [0,0.982787)
 [0,0.982791)
 [0,0.982801)
 [0,0.982803)
 [0,0.982809)
 [0,0.982823)
 [0,0.98283)
 [0,0.982838)
 [0,0.98284)
 [0,0.982859)
 [0,0.982871)
 [0,0.982888)
 [0,0.982893)
 [0,0.982905)
 [0,0.982911)
 [0,0.982911)
 [0,0.982943)
 [0,0.982946)
 [0,0.982951)
 [0,0.982967)
 [0,0.982973)
 [0,0.982977)
 [0,0.982984)
 [0,0.982994)
 [0,0.983003)
 [0,0.983014)
 [0,0.983049)
 [0,0.983096)
 [0,0.983101)
 [0,0.983109)
 [0,0.983154)
 [0,0.983189)
 [0,0.983192)
 [0,0.983249)
 [0,0.983254)
 [0,0.98327)
 [0,0.983274)
 [0,0.983288)
 [0,0.983291)
 [0,0.983307)
 [0,0.983334)
 [0,0.983339)
 [0,0.983355)
 [0,0.98336)
 [0,0.983371)
 [0,0.983385)
 [0,0.9834)
 [0,0.983442)
 [0,0.983453)
 [0,0.983476)
 [0,0.983487)
 [0,0.983527)
 [0,0.983537)
 [0,0.983599)
 [0,0.983662)
 [0,0.983688)
 [0,0.983714)
 [0,0.983751)
 [0,0.98379)
 [0,0.983793)
 [0,0.983802)
 [0,0.983825)
 [0,0.983849)
 [0,0.983879)
 [0,0.983907)
 [0,0.983913)
 [0,0.983924)
 [0,0.983938)
 [0,0.983961)
 [0,0.984041)
 [0,0.984048)
 [0,0.98405)
 [0,0.984061)
 [0,0.984061)
 [0,0.984063)
 [0,0.984096)
 [0,0.984129)
 [0,0.984152)
 [0,0.984203)
 [0,0.984211)
 [0,0.98422)
 [0,0.984237)
 [0,0.98425)
 [0,0.984304)
 [0,0.984311)
 [0,0.984331)
 [0,0.984345)
 [0,0.984355)
 [0,0.984368)
 [0,0.984383)
 [0,0.984404)
 [0,0.984446)
 [0,0.984474)
 [0,0.984486)
 [0,0.984495)
 [0,0.984499)
 [0,0.984511)
 [0,0.984513)
 [0,0.984543)
 [0,0.984601)
 [0,0.984611)
 [0,0.984618)
 [0,0.984619)
 [0,0.984672)
 [0,0.984728)
 [0,0.984729)
 [0,0.984737)
 [0,0.984788)
 [0,0.984823)
 [0,0.984858)
 [0,0.984873)
 [0,0.984883)
 [0,0.984896)
 [0,0.984948)
 [0,0.984967)
 [0,0.984967)
 [0,0.984971)
 [0,0.985025)
 [0,0.985033)
 [0,0.985055)
 [0,0.985073)
 [0,0.985084)
 [0,0.985104)
 [0,0.985106)
 [0,0.985117)
 [0,0.985139)
 [0,0.98514)
 [0,0.985141)
 [0,0.985144)
 [0,0.985146)
 [0,0.985157)
 [0,0.98516)
 [0,0.985178)
 [0,0.985239)
 [0,0.985259)
 [0,0.985291)
 [0,0.98532)
 [0,0.985336)
 [0,0.985354)
 [0,0.985415)
 [0,0.985417)
 [0,0.985418)
 [0,0.985428)
 [0,0.985432)
 [0,0.985437)
 [0,0.985447)
 [0,0.98545)
 [0,0.98549)
 [0,0.985505)
 [0,0.985511)
 [0,0.985514)
 [0,0.985529)
 [0,0.985532)
 [0,0.985567)
 [0,0.985569)
 [0,0.985578)
 [0,0.985593)
 [0,0.985594)
 [0,0.985596)
 [0,0.985603)
 [0,0.98564)
 [0,0.985673)
 [0,0.985688)
 [0,0.985701)
 [0,0.985726)
 [0,0.985761)
 [0,0.985837)
 [0,0.98588)
 [0,0.985909)
 [0,0.985946)
 [0,0.98595)
 [0,0.985964)
 [0,0.98602)
 [0,0.986021)
 [0,0.986023)
 [0,0.986047)
 [0,0.98608)
 [0,0.986081)
 [0,0.986109)
 [0,0.986145)
 [0,0.986182)
 [0,0.986228)
 [0,0.986262)
 [0,0.986286)
 [0,0.986306)
 [0,0.986318)
 [0,0.986388)
 [0,0.986406)
 [0,0.986409)
 [0,0.986413)
 [0,0.98643)
 [0,0.986432)
 [0,0.986433)
 [0,0.986466)
 [0,0.98648)
 [0,0.986491)
 [0,0.986494)
 [0,0.986502)
 [0,0.986513)
 [0,0.986525)
 [0,0.986527)
 [0,0.986527)
 [0,0.986529)
 [0,0.986544)
 [0,0.986561)
 [0,0.986593)
 [0,0.986615)
 [0,0.986632)
 [0,0.986641)
 [0,0.986661)
 [0,0.986671)
 [0,0.986673)
 [0,0.986681)
 [0,0.986685)
 [0,0.98669)
 [0,0.986702)
 [0,0.986706)
 [0,0.986733)
 [0,0.986757)
 [0,0.986776)
 [0,0.986797)
 [0,0.986801)
 [0,0.986805)
 [0,0.986813)
 [0,0.986832)
 [0,0.986885)
 [0,0.986898)
 [0,0.986899)
 [0,0.986905)
 [0,0.986913)
 [0,0.986923)
 [0,0.986929)
 [0,0.986977)
 [0,0.986979)
 [0,0.987006)
 [0,0.987008)
 [0,0.98702)
 [0,0.987029)
 [0,0.987075)
 [0,0.987093)
 [0,0.987102)
 [0,0.987106)
 [0,0.987155)
 [0,0.987168)
 [0,0.987192)
 [0,0.987212)
 [0,0.987236)
 [0,0.987237)
 [0,0.987254)
 [0,0.98728)
 [0,0.987288)
 [0,0.987305)
 [0,0.987311)
 [0,0.987372)
 [0,0.987386)
 [0,0.987401)
 [0,0.987417)
 [0,0.98742)
 [0,0.987452)
 [0,0.987475)
 [0,0.987486)
 [0,0.987506)
 [0,0.987508)
 [0,0.98752)
 [0,0.987532)
 [0,0.987554)
 [0,0.987567)
 [0,0.98758)
 [0,0.987606)
 [0,0.987618)
 [0,0.987718)
 [0,0.987763)
 [0,0.987795)
 [0,0.987799)
 [0,0.987825)
 [0,0.987855)
 [0,0.987887)
 [0,0.987893)
 [0,0.98792)
 [0,0.987921)
 [0,0.987957)
 [0,0.987973)
 [0,0.987973)
 [0,0.987979)
 [0,0.98798)
 [0,0.987999)
 [0,0.988009)
 [0,0.988031)
 [0,0.98808)
 [0,0.988097)
 [0,0.988115)
 [0,0.988167)
 [0,0.988271)
 [0,0.988274)
 [0,0.988325)
 [0,0.98835)
 [0,0.988404)
 [0,0.988432)
 [0,0.988435)
 [0,0.988439)
 [0,0.988452)
 [0,0.988456)
 [0,0.988493)
 [0,0.988505)
 [0,0.988566)
 [0,0.988593)
 [0,0.9886)
 [0,0.988601)
 [0,0.988611)
 [0,0.988613)
 [0,0.988621)
 [0,0.988633)
 [0,0.988639)
 [0,0.988642)
 [0,0.988681)
 [0,0.988691)
 [0,0.988714)
 [0,0.988727)
 [0,0.988744)
 [0,0.988788)
 [0,0.988817)
 [0,0.988948)
 [0,0.988948)
 [0,0.988949)
 [0,0.98896)
 [0,0.988977)
 [0,0.988997)
 [0,0.989001)
 [0,0.98901)
 [0,0.989011)
 [0,0.989023)
 [0,0.989051)
 [0,0.989075)
 [0,0.989097)
 [0,0.98911)
 [0,0.989133)
 [0,0.989159)
 [0,0.989179)
 [0,0.989198)
 [0,0.989205)
 [0,0.989208)
 [0,0.989217)
 [0,0.989238)
 [0,0.989241)
 [0,0.989251)
 [0,0.989266)
 [0,0.989303)
 [0,0.989303)
 [0,0.989344)
 [0,0.989347)
 [0,0.989403)
 [0,0.989441)
 [0,0.989442)
 [0,0.989451)
 [0,0.989479)
 [0,0.989503)
 [0,0.989569)
 [0,0.989573)
 [0,0.989575)
 [0,0.989575)
 [0,0.989587)
 [0,0.989597)
 [0,0.989605)
 [0,0.989648)
 [0,0.98966)
 [0,0.989674)
 [0,0.989677)
 [0,0.98968)
 [0,0.98969)
 [0,0.989698)
 [0,0.989733)
 [0,0.989743)
 [0,0.989793)
 [0,0.989797)
 [0,0.989818)
 [0,0.989861)
 [0,0.989862)
 [0,0.989917)
 [0,0.989917)
 [0,0.989922)
 [0,0.98996)
 [0,0.989967)
 [0,0.989982)
 [0,0.989998)
 [0,0.990059)
 [0,0.990063)
 [0,0.990063)
 [0,0.990122)
 [0,0.990131)
 [0,0.990133)
 [0,0.99017)
 [0,0.990184)
 [0,0.990217)
 [0,0.990229)
 [0,0.990242)
 [0,0.990268)
 [0,0.990269)
 [0,0.990272)
 [0,0.99028)
 [0,0.990288)
 [0,0.990293)
 [0,0.990332)
 [0,0.990339)
 [0,0.990363)
 [0,0.990376)
 [0,0.990394)
 [0,0.99044)
 [0,0.99046)
 [0,0.990471)
 [0,0.990482)
 [0,0.990514)
 [0,0.990515)
 [0,0.99053)
 [0,0.990533)
 [0,0.99054)
 [0,0.99054)
 [0,0.990588)
 [0,0.990652)
 [0,0.990675)
 [0,0.990695)
 [0,0.990696)
 [0,0.990708)
 [0,0.99075)
 [0,0.99078)
 [0,0.990817)
 [0,0.990866)
 [0,0.99087)
 [0,0.990879)
 [0,0.990882)
 [0,0.990889)
 [0,0.990931)
 [0,0.990972)
 [0,0.990975)
 [0,0.990996)
 [0,0.991065)
 [0,0.991071)
 [0,0.991095)
 [0,0.99111)
 [0,0.991127)
 [0,0.99114)
 [0,0.991142)
 [0,0.991159)
 [0,0.991164)
 [0,0.991176)
 [0,0.991177)
 [0,0.991196)
 [0,0.991223)
 [0,0.991235)
 [0,0.991278)
 [0,0.991295)
 [0,0.99131)
 [0,0.991314)
 [0,0.991363)
 [0,0.991372)
 [0,0.991385)
 [0,0.991404)
 [0,0.991452)
 [0,0.991516)
 [0,0.991524)
 [0,0.991565)
 [0,0.991574)
 [0,0.991586)
 [0,0.991593)
 [0,0.991593)
 [0,0.991604)
 [0,0.991663)
 [0,0.991672)
 [0,0.9918)
 [0,0.991967)
 [0,0.991973)
 [0,0.992001)
 [0,0.99201)
 [0,0.99209)
 [0,0.992104)
 [0,0.992109)
 [0,0.992131)
 [0,0.992158)
 [0,0.992181)
 [0,0.992184)
 [0,0.992185)
 [0,0.992218)
 [0,0.992243)
 [0,0.992275)
 [0,0.992366)
 [0,0.992378)
 [0,0.992398)
 [0,0.992433)
 [0,0.992435)
 [0,0.992447)
 [0,0.992505)
 [0,0.99253)
 [0,0.992555)
 [0,0.992561)
 [0,0.992566)
 [0,0.992567)
 [0,0.992596)
 [0,0.99261)
 [0,0.992621)
 [0,0.992627)
 [0,0.992656)
 [0,0.992664)
 [0,0.992725)
 [0,0.992746)
 [0,0.992758)
 [0,0.992782)
 [0,0.9928)
 [0,0.992803)
 [0,0.992827)
 [0,0.99283)
 [0,0.992838)
 [0,0.992846)
 [0,0.992867)
 [0,0.992902)
 [0,0.992928)
 [0,0.992967)
 [0,0.992999)
 [0,0.993099)
 [0,0.993113)
 [0,0.993113)
 [0,0.993141)
 [0,0.993155)
 [0,0.993155)
 [0,0.993191)
 [0,0.993199)
 [0,0.99328)
 [0,0.99337)
 [0,0.993372)
 [0,0.993377)
 [0,0.993385)
 [0,0.993387)
 [0,0.993392)
 [0,0.993412)
 [0,0.993417)
 [0,0.993445)
 [0,0.993485)
 [0,0.993488)
 [0,0.993519)
 [0,0.993532)
 [0,0.99358)
 [0,0.993591)
 [0,0.993596)
 [0,0.993629)
 [0,0.993701)
 [0,0.993772)
 [0,0.993799)
 [0,0.99383)
 [0,0.993888)
 [0,0.993908)
 [0,0.99392)
 [0,0.993939)
 [0,0.993995)
 [0,0.994003)
 [0,0.994009)
 [0,0.99403)
 [0,0.994052)
 [0,0.994129)
 [0,0.99417)
 [0,0.994191)
 [0,0.994195)
 [0,0.994198)
 [0,0.994203)
 [0,0.994205)
 [0,0.994216)
 [0,0.994242)
 [0,0.994288)
 [0,0.9943)
 [0,0.994308)
 [0,0.994328)
 [0,0.994332)
 [0,0.994342)
 [0,0.994351)
 [0,0.994353)
 [0,0.994355)
 [0,0.994379)
 [0,0.99438)
 [0,0.994393)
 [0,0.994415)
 [0,0.994442)
 [0,0.994454)
 [0,0.994477)
 [0,0.994501)
 [0,0.994525)
 [0,0.99453)
 [0,0.994544)
 [0,0.994577)
 [0,0.994589)
 [0,0.994595)
 [0,0.994603)
 [0,0.994622)
 [0,0.994647)
 [0,0.99465)
 [0,0.994676)
 [0,0.99471)
 [0,0.994741)
 [0,0.994743)
 [0,0.994743)
 [0,0.99475)
 [0,0.994773)
 [0,0.994852)
 [0,0.994863)
 [0,0.994883)
 [0,0.994891)
 [0,0.994942)
 [0,0.994981)
 [0,0.994996)
 [0,0.995006)
 [0,0.995028)
 [0,0.995028)
 [0,0.995048)
 [0,0.995054)
 [0,0.995056)
 [0,0.995056)
 [0,0.995056)
 [0,0.99506)
 [0,0.995114)
 [0,0.995125)
 [0,0.995179)
 [0,0.995206)
 [0,0.995266)
 [0,0.995269)
 [0,0.995285)
 [0,0.995287)
 [0,0.995294)
 [0,0.995301)
 [0,0.995332)
 [0,0.995408)
 [0,0.995411)
 [0,0.995411)
 [0,0.995414)
 [0,0.995417)
 [0,0.995427)
 [0,0.995442)
 [0,0.995444)
 [0,0.995448)
 [0,0.995449)
 [0,0.995458)
 [0,0.995465)
 [0,0.995482)
 [0,0.995513)
 [0,0.995521)
 [0,0.995558)
 [0,0.995569)
 [0,0.995632)
 [0,0.995635)
 [0,0.995651)
 [0,0.995658)
 [0,0.995661)
 [0,0.995676)
 [0,0.995682)
 [0,0.995716)
 [0,0.99573)
 [0,0.995731)
 [0,0.995751)
 [0,0.995761)
 [0,0.995801)
 [0,0.995803)
 [0,0.995824)
 [0,0.995824)
 [0,0.995832)
 [0,0.995866)
 [0,0.995871)
 [0,0.995881)
 [0,0.995881)
 [0,0.995906)
 [0,0.995926)
 [0,0.995936)
 [0,0.995953)
 [0,0.99596)
 [0,0.995974)
 [0,0.995986)
 [0,0.995988)
 [0,0.996027)
 [0,0.99603)
 [0,0.996045)
 [0,0.996087)
 [0,0.996106)
 [0,0.996133)
 [0,0.996138)
 [0,0.996164)
 [0,0.996167)
 [0,0.996192)
 [0,0.996245)
 [0,0.996245)
 [0,0.996282)
 [0,0.996287)
 [0,0.9963)
 [0,0.996351)
 [0,0.996351)
 [0,0.996386)
 [0,0.996424)
 [0,0.996425)
 [0,0.996435)
 [0,0.996445)
 [0,0.996446)
 [0,0.996448)
 [0,0.996476)
 [0,0.996489)
 [0,0.996489)
 [0,0.996505)
 [0,0.996529)
 [0,0.996536)
 [0,0.99654)
 [0,0.996544)
 [0,0.996587)
 [0,0.996596)
 [0,0.996608)
 [0,0.996623)
 [0,0.996763)
 [0,0.996779)
 [0,0.996826)
 [0,0.996828)
 [0,0.996841)
 [0,0.996859)
 [0,0.996867)
 [0,0.996884)
 [0,0.996902)
 [0,0.996918)
 [0,0.996971)
 [0,0.996976)
 [0,0.997023)
 [0,0.997028)
 [0,0.997038)
 [0,0.997039)
 [0,0.99704)
 [0,0.997073)
 [0,0.997085)
 [0,0.997099)
 [0,0.997123)
 [0,0.997152)
 [0,0.997157)
 [0,0.997194)
 [0,0.997212)
 [0,0.997232)
 [0,0.997285)
 [0,0.997305)
 [0,0.997341)
 [0,0.997366)
 [0,0.997368)
 [0,0.997389)
 [0,0.997393)
 [0,0.997442)
 [0,0.997444)
 [0,0.997444)
 [0,0.997445)
 [0,0.99747)
 [0,0.997471)
 [0,0.997485)
 [0,0.997496)
 [0,0.997511)
 [0,0.997512)
 [0,0.99754)
 [0,0.997556)
 [0,0.997572)
 [0,0.997574)
 [0,0.997603)
 [0,0.997607)
 [0,0.997609)
 [0,0.997614)
 [0,0.99762)
 [0,0.997625)
 [0,0.997627)
 [0,0.997676)
 [0,0.997695)
 [0,0.997701)
 [0,0.997714)
 [0,0.997723)
 [0,0.997724)
 [0,0.997763)
 [0,0.997773)
 [0,0.997798)
 [0,0.997836)
 [0,0.997851)
 [0,0.997855)
 [0,0.997875)
 [0,0.997972)
 [0,0.997982)
 [0,0.997986)
 [0,0.998015)
 [0,0.998025)
 [0,0.998081)
 [0,0.998088)
 [0,0.998097)
 [0,0.998102)
 [0,0.998125)
 [0,0.998211)
 [0,0.998214)
 [0,0.99822)
 [0,0.998222)
 [0,0.998231)
 [0,0.99824)
 [0,0.998249)
 [0,0.99833)
 [0,0.998356)
 [0,0.998386)
 [0,0.998391)
 [0,0.998393)
 [0,0.998394)
 [0,0.998423)
 [0,0.998498)
 [0,0.998501)
 [0,0.998509)
 [0,0.998541)
 [0,0.998547)
 [0,0.998557)
 [0,0.998562)
 [0,0.998578)
 [0,0.998596)
 [0,0.998597)
 [0,0.998608)
 [0,0.998635)
 [0,0.998639)
 [0,0.998713)
 [0,0.998715)
 [0,0.998719)
 [0,0.998733)
 [0,0.99874)
 [0,0.99876)
 [0,0.998765)
 [0,0.998777)
 [0,0.998804)
 [0,0.998808)
 [0,0.998842)
 [0,0.99885)
 [0,0.99886)
 [0,0.998913)
 [0,0.998948)
 [0,0.998963)
 [0,0.998967)
 [0,0.998975)
 [0,0.998989)
 [0,0.998991)
 [0,0.99907)
 [0,0.99909)
 [0,0.999101)
 [0,0.999108)
 [0,0.999155)
 [0,0.999183)
 [0,0.999186)
 [0,0.999193)
 [0,0.999224)
 [0,0.99923)
 [0,0.999236)
 [0,0.999243)
 [0,0.999248)
 [0,0.999313)
 [0,0.999323)
 [0,0.999327)
 [0,0.999356)
 [0,0.9994)
 [0,0.999408)
 [0,0.999414)
 [0,0.999431)
 [0,0.999434)
 [0,0.999434)
 [0,0.999439)
 [0,0.999449)
 [0,0.999454)
 [0,0.999462)
 [0,0.999473)
 [0,0.999554)
 [0,0.999557)
 [0,0.999568)
 [0,0.999609)
 [0,0.999631)
 [0,0.999645)
 [0,0.999654)
 [0,0.99967)
 [0,0.999705)
 [0,0.999715)
 [0,0.999734)
 [0,0.99974)
 [0,0.999756)
 [0,0.999769)
 [0,0.999771)
 [0,0.999801)
 [0,0.999812)
 [0,0.999847)
 [0,0.999882)
 [0,0.999899)
 [0,0.999932)
 [0,0.999967)
 [0,0.999975)
 [0,1.00002)
 [0,1.00003)
 [0,1.00005)
 [0,1.00006)
 [0,1.00012)
 [0,1.00014)
 [0,1.00014)
 [0,1.00015)
 [0,1.00017)
 [0,1.00017)
 [0,1.00018)
 [0,1.00019)
 [0,1.00019)
 [0,1.0002)
 [0,1.00021)
 [0,1.00024)
 [0,1.00024)
 [0,1.00024)
 [0,1.00025)
 [0,1.00025)
 [0,1.00027)
 [0,1.00029)
 [0,1.00029)
 [0,1.00031)
 [0,1.00031)
 [0,1.00032)
 [0,1.00034)
 [0,1.00038)
 [0,1.0004)
 [0,1.0004)
 [0,1.00041)
 [0,1.00043)
 [0,1.00044)
 [0,1.00044)
 [0,1.00045)
 [0,1.00049)
 [0,1.00052)
 [0,1.00053)
 [0,1.00054)
 [0,1.00057)
 [0,1.00059)
 [0,1.00059)
 [0,1.00062)
 [0,1.00063)
 [0,1.00064)
 [0,1.00067)
 [0,1.00067)
 [0,1.00069)
 [0,1.00069)
 [0,1.0007)
 [0,1.00072)
 [0,1.00074)
 [0,1.00075)
 [0,1.00076)
 [0,1.0008)
 [0,1.0008)
 [0,1.00082)
 [0,1.00083)
 [0,1.00084)
 [0,1.00084)
 [0,1.00088)
 [0,1.00089)
 [0,1.00089)
 [0,1.0009)
 [0,1.00091)
 [0,1.00092)
 [0,1.00095)
 [0,1.00096)
 [0,1.00097)
 [0,1.00103)
 [0,1.00104)
 [0,1.00104)
 [0,1.00105)
 [0,1.00107)
 [0,1.00109)
 [0,1.00113)
 [0,1.00113)
 [0,1.00114)
 [0,1.00115)
 [0,1.00115)
 [0,1.00118)
 [0,1.00118)
 [0,1.00119)
 [0,1.00121)
 [0,1.00126)
 [0,1.00126)
 [0,1.00127)
 [0,1.00127)
 [0,1.0013)
 [0,1.00131)
 [0,1.00132)
 [0,1.00133)
 [0,1.00134)
 [0,1.00135)
 [0,1.0014)
 [0,1.00141)
 [0,1.00143)
 [0,1.00144)
 [0,1.00147)
 [0,1.00148)
 [0,1.00149)
 [0,1.0015)
 [0,1.0015)
 [0,1.00153)
 [0,1.00153)
 [0,1.00153)
 [0,1.00154)
 [0,1.00158)
 [0,1.00158)
 [0,1.0016)
 [0,1.0016)
 [0,1.0016)
 [0,1.0016)
 [0,1.00161)
 [0,1.00165)
 [0,1.00165)
 [0,1.00165)
 [0,1.00169)
 [0,1.00171)
 [0,1.00171)
 [0,1.00171)
 [0,1.00179)
 [0,1.0018)
 [0,1.00182)
 [0,1.00182)
 [0,1.00184)
 [0,1.00186)
 [0,1.00186)
 [0,1.00188)
 [0,1.00189)
 [0,1.00189)
 [0,1.00192)
 [0,1.00195)
 [0,1.00195)
 [0,1.00196)
 [0,1.00197)
 [0,1.00197)
 [0,1.00198)
 [0,1.00199)
 [0,1.00202)
 [0,1.00202)
 [0,1.00203)
 [0,1.00206)
 [0,1.00207)
 [0,1.00207)
 [0,1.00208)
 [0,1.00208)
 [0,1.00211)
 [0,1.00212)
 [0,1.00213)
 [0,1.00215)
 [0,1.00218)
 [0,1.00221)
 [0,1.00224)
 [0,1.00228)
 [0,1.00229)
 [0,1.0023)
 [0,1.00233)
 [0,1.00233)
 [0,1.00233)
 [0,1.00237)
 [0,1.00247)
 [0,1.00248)
 [0,1.0025)
 [0,1.00252)
 [0,1.00252)
 [0,1.00254)
 [0,1.00257)
 [0,1.00263)
 [0,1.00265)
 [0,1.0027)
 [0,1.00275)
 [0,1.00276)
 [0,1.00277)
 [0,1.00277)
 [0,1.00279)
 [0,1.0028)
 [0,1.0028)
 [0,1.0028)
 [0,1.00281)
 [0,1.00284)
 [0,1.00284)
 [0,1.00285)
 [0,1.00287)
 [0,1.00287)
 [0,1.00287)
 [0,1.00289)
 [0,1.0029)
 [0,1.00291)
 [0,1.00296)
 [0,1.00298)
 [0,1.00299)
 [0,1.00302)
 [0,1.00304)
 [0,1.00304)
 [0,1.00309)
 [0,1.0031)
 [0,1.00312)
 [0,1.00313)
 [0,1.00315)
 [0,1.00317)
 [0,1.00317)
 [0,1.00323)
 [0,1.00326)
 [0,1.00326)
 [0,1.00331)
 [0,1.00332)
 [0,1.00334)
 [0,1.00334)
 [0,1.00336)
 [0,1.00338)
 [0,1.0034)
 [0,1.00341)
 [0,1.00346)
 [0,1.00348)
 [0,1.00349)
 [0,1.00352)
 [0,1.00352)
 [0,1.00354)
 [0,1.00354)
 [0,1.00359)
 [0,1.00363)
 [0,1.00367)
 [0,1.00368)
 [0,1.00372)
 [0,1.00373)
 [0,1.00375)
 [0,1.0038)
 [0,1.00383)
 [0,1.00389)
 [0,1.00389)
 [0,1.0039)
 [0,1.00392)
 [0,1.00395)
 [0,1.00396)
 [0,1.00397)
 [0,1.00397)
 [0,1.00399)
 [0,1.004)
 [0,1.004)
 [0,1.00404)
 [0,1.00405)
 [0,1.00412)
 [0,1.00416)
 [0,1.00416)
 [0,1.00418)
 [0,1.00422)
 [0,1.00425)
 [0,1.00429)
 [0,1.0043)
 [0,1.0043)
 [0,1.0043)
 [0,1.0043)
 [0,1.00431)
 [0,1.00435)
 [0,1.00437)
 [0,1.00439)
 [0,1.0044)
 [0,1.00441)
 [0,1.00443)
 [0,1.00446)
 [0,1.00447)
 [0,1.00447)
 [0,1.00448)
 [0,1.00449)
 [0,1.00451)
 [0,1.00453)
 [0,1.00457)
 [0,1.00457)
 [0,1.00457)
 [0,1.00458)
 [0,1.0046)
 [0,1.00467)
 [0,1.00468)
 [0,1.00469)
 [0,1.0047)
 [0,1.0047)
 [0,1.00471)
 [0,1.00471)
 [0,1.00475)
 [0,1.00482)
 [0,1.00486)
 [0,1.00486)
 [0,1.00488)
 [0,1.00488)
 [0,1.0049)
 [0,1.00492)
 [0,1.00494)
 [0,1.00495)
 [0,1.00496)
 [0,1.005)
 [0,1.00504)
 [0,1.00505)
 [0,1.00509)
 [0,1.00514)
 [0,1.00518)
 [0,1.00519)
 [0,1.0052)
 [0,1.00523)
 [0,1.00526)
 [0,1.00527)
 [0,1.00529)
 [0,1.00529)
 [0,1.00531)
 [0,1.00533)
 [0,1.00535)
 [0,1.00536)
 [0,1.0054)
 [0,1.00545)
 [0,1.00545)
 [0,1.00547)
 [0,1.0055)
 [0,1.00552)
 [0,1.00553)
 [0,1.00557)
 [0,1.0056)
 [0,1.00564)
 [0,1.00565)
 [0,1.00567)
 [0,1.00568)
 [0,1.00568)
 [0,1.00569)
 [0,1.00571)
 [0,1.00571)
 [0,1.00575)
 [0,1.00577)
 [0,1.00579)
 [0,1.0058)
 [0,1.0058)
 [0,1.00582)
 [0,1.00582)
 [0,1.00585)
 [0,1.00586)
 [0,1.00587)
 [0,1.00587)
 [0,1.00587)
 [0,1.00589)
 [0,1.00591)
 [0,1.00594)
 [0,1.00596)
 [0,1.00597)
 [0,1.00597)
 [0,1.00598)
 [0,1.00598)
 [0,1.00599)
 [0,1.00604)
 [0,1.00604)
 [0,1.00604)
 [0,1.00605)
 [0,1.00609)
 [0,1.00612)
 [0,1.00615)
 [0,1.00621)
 [0,1.00626)
 [0,1.00632)
 [0,1.00634)
 [0,1.00634)
 [0,1.0064)
 [0,1.00641)
 [0,1.00641)
 [0,1.00641)
 [0,1.00641)
 [0,1.00645)
 [0,1.00645)
 [0,1.00653)
 [0,1.00659)
 [0,1.00662)
 [0,1.00663)
 [0,1.00664)
 [0,1.00664)
 [0,1.00669)
 [0,1.0067)
 [0,1.00672)
 [0,1.00672)
 [0,1.00674)
 [0,1.00676)
 [0,1.00679)
 [0,1.00679)
 [0,1.00679)
 [0,1.0068)
 [0,1.00682)
 [0,1.00688)
 [0,1.00689)
 [0,1.00693)
 [0,1.00695)
 [0,1.00695)
 [0,1.00696)
 [0,1.00698)
 [0,1.00702)
 [0,1.00703)
 [0,1.00705)
 [0,1.00705)
 [0,1.00707)
 [0,1.00709)
 [0,1.0071)
 [0,1.0071)
 [0,1.00712)
 [0,1.00713)
 [0,1.00715)
 [0,1.00721)
 [0,1.00721)
 [0,1.00721)
 [0,1.00722)
 [0,1.00723)
 [0,1.00724)
 [0,1.00728)
 [0,1.0073)
 [0,1.00736)
 [0,1.00736)
 [0,1.00738)
 [0,1.00739)
 [0,1.00741)
 [0,1.00741)
 [0,1.00744)
 [0,1.00744)
 [0,1.00746)
 [0,1.00747)
 [0,1.00747)
 [0,1.00748)
 [0,1.0075)
 [0,1.00751)
 [0,1.00751)
 [0,1.00753)
 [0,1.00762)
 [0,1.00766)
 [0,1.0077)
 [0,1.00772)
 [0,1.00774)
 [0,1.00775)
 [0,1.00775)
 [0,1.00775)
 [0,1.00777)
 [0,1.00778)
 [0,1.00778)
 [0,1.0078)
 [0,1.00782)
 [0,1.00783)
 [0,1.00784)
 [0,1.00785)
 [0,1.00786)
 [0,1.00786)
 [0,1.00788)
 [0,1.0079)
 [0,1.00791)
 [0,1.00791)
 [0,1.00791)
 [0,1.00792)
 [0,1.00795)
 [0,1.00795)
 [0,1.00795)
 [0,1.00796)
 [0,1.008)
 [0,1.008)
 [0,1.00801)
 [0,1.00802)
 [0,1.00807)
 [0,1.00811)
 [0,1.00814)
 [0,1.00815)
 [0,1.00817)
 [0,1.00818)
 [0,1.0082)
 [0,1.00823)
 [0,1.00824)
 [0,1.00825)
 [0,1.00833)
 [0,1.00834)
 [0,1.00837)
 [0,1.00842)
 [0,1.00843)
 [0,1.00844)
 [0,1.00845)
 [0,1.00849)
